date,Open,High,Low,Close,Volume,VWAP,Transactions,revenues,net_income,gross_profit,operating_income,total_assets,total_liabilities,stockholders_equity,current_assets,current_liabilities,operating_cash_flow,free_cash_flow,diluted_eps,basic_eps,revenue_qoq_growth,revenue_yoy_growth,earnings_qoq_growth,earnings_yoy_growth,profit_margin,gross_margin,current_ratio,debt_to_equity,leverage_ratio,roe,roa,cash_conversion_ratio,pe_ratio,price_to_book,revenue_per_share,news_sentiment,news_sentiment_volatility,news_volume,news_sentiment_ma_5,news_sentiment_ma_20,news_sentiment_momentum,news_volume_ma_5,news_spike,volume_sentiment_interaction,earnings_momentum_20d,earnings_momentum_60d,revenue_momentum_20d,revenue_momentum_60d,equity_growth_20d,equity_growth_60d,roa_trend,leverage_trend,sector_close,sector_return,sector_correlation_20d,sector_correlation_60d,sp500_close,sp500_return,vix,vix_change,high_volatility_regime,treasury_yield,yield_change,dollar_index,dollar_strength,day_of_week,day_of_month,week_of_year,month,quarter,day_sin,day_cos,month_sin,month_cos,is_month_start,is_month_end,is_quarter_end,is_year_end,days_since_quarter_start,is_earnings_season
2024-10-17 04:00:00,233.43,233.85,230.52,232.15,32993810.0,232.0786,487630,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.455357142857146,55.681477483959945,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,228.63771057128906,0.003051528354813593,0.561909881425524,0.5795034324046993,5841.47021484375,-0.00017116047891174713,19.110000610351562,-0.024004050826652468,0,4.0960001945495605,0.01992041948373835,103.83000183105469,0.0023168790582945853,3,17,42,10,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,16,1
2024-10-18 04:00:00,236.18,236.18,234.01,235.0,46431472.0,235.2088,562502,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.964285714285715,56.36505366672663,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,229.4525604248047,0.0035639346260054605,0.5550290900242074,0.5761495355613806,5864.669921875,0.00397155273894878,18.030000686645508,-0.05651490786039204,0,4.072999954223633,-0.005615292781610104,103.48999786376953,-0.003274621605404482,4,18,42,10,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,0,0,0,17,1
2024-10-21 04:00:00,234.45,236.85,234.45,236.48,36254470.0,235.9588,538692,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,42.22857142857143,56.72003357918091,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,230.5257568359375,0.00467720390282822,0.556980872733911,0.5778324730088522,5853.97998046875,-0.0018227694906369774,18.3700008392334,0.018857467534081795,0,4.182000160217285,0.026761651661847186,104.01000213623047,0.005024681449365298,0,21,43,10,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,20,1
2024-10-22 04:00:00,233.885,236.22,232.6,235.86,38846578.0,234.9316,489180,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,42.11785714285715,56.57132577801763,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,230.28726196289062,-0.0010345693093922748,0.5590740730601645,0.5784561242193968,5851.2001953125,-0.0004748538883844189,18.200000762939453,-0.009254222565459602,0,4.203999996185303,0.005260601416828825,104.08000183105469,0.0006730092624411821,1,22,43,10,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,0,0,0,21,1
2024-10-23 04:00:00,234.08,235.144,227.76,230.76,52286979.0,231.1276,722059,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.207142857142856,55.34808418780356,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,226.98818969726562,-0.01432589991085409,0.6161905676316715,0.5994675424370508,5797.419921875,-0.009191323428069387,19.239999771118164,0.05714280025176999,0,4.242000102996826,0.009039035881542423,104.43000030517578,0.0033627831280136355,2,23,43,10,4,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,0,0,0,22,1
2024-10-24 04:00:00,229.98,230.82,228.41,230.57,31109503.0,230.1026,490815,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.17321428571429,55.30251244228578,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,227.65399169921875,0.002933201074651004,0.6181735418731923,0.5925234560040915,5809.85986328125,0.002145772011323821,19.079999923706055,-0.008316000484173136,0,4.199999809265137,-0.009901059102289445,104.05999755859375,-0.003543069477169092,3,24,43,10,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,0,0,0,23,1
2024-10-25 04:00:00,229.74,233.22,229.57,231.41,38802304.0,231.6641,551681,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.323214285714286,55.503987527732804,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-0.09257065493315286,0.0,-0.05483014335614245,0.0,-0.10089764670997659,-0.5373068140541113,0.42341212259488925,228.8364715576172,0.005194197780466592,0.6345578225285156,0.5779454873048907,5808.1201171875,-0.00029944716993013376,20.329999923706055,0.06551362709634656,1,4.23199987411499,0.007619063405494009,104.26000213623047,0.0019220121307814697,4,25,43,10,4,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0,1,0,0,24,1
2024-10-28 04:00:00,233.32,234.73,232.55,233.4,36087134.0,233.5569,557146,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.67857142857143,55.9812915992085,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5373068140541113,0.42341212259488925,228.76690673828125,-0.00030399358486188355,0.656040235793513,0.6071414005042454,5823.52001953125,0.0026514435020339455,19.799999237060547,-0.026069881388808724,0,4.2779998779296875,0.01086956644211079,104.31999969482422,0.0005754609376984465,0,28,44,10,4,0.0,1.0,-0.8660254037844386,0.5000000000000001,0,1,0,0,27,1
2024-10-29 04:00:00,233.1,234.325,232.32,233.67,35417247.0,233.5948,484094,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.72678571428572,56.046051448102176,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5373068140541113,0.42341212259488925,231.84735107421875,0.013465428106966826,0.4960210876998552,0.5517285216839829,5832.919921875,0.001614127248163344,19.34000015258789,-0.023232277888761477,0,4.27400016784668,-0.0009349486201817303,104.27999877929688,-0.000383444360087859,1,29,44,10,4,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0,1,0,0,28,1
2024-10-30 04:00:00,232.61,233.47,229.55,230.1,47070907.0,230.8805,593652,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,-0.05483014335614245,0.04865704121178038,-0.09257065493315286,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,41.089285714285715,55.189782334952326,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5373068140541113,0.42341212259488925,228.16075134277344,-0.015900978442773606,0.560296770186842,0.5823466570243544,5813.669921875,-0.003300233889343751,20.350000381469727,0.05222338267389759,1,4.265999794006348,-0.0018718702681668198,103.98999786376953,-0.0027809831120262363,2,30,44,10,4,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0,1,0,0,29,1
2024-10-31 04:00:00,229.34,229.83,225.37,225.91,64370086.0,226.6453,767895,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,0.0,0.04865704121178038,0.0,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,40.34107142857143,54.1848054206392,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.83729553222656,-0.032097789683137035,0.6356722791874199,0.6325672842812232,5705.4501953125,-0.018614700871699585,23.15999984741211,0.13808350925148427,1,4.283999919891357,0.0042194389953555955,103.9800033569336,-9.611027061495747e-05,3,31,44,10,4,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0,1,0,0,30,1
2024-11-01 04:00:00,220.965,225.35,220.27,222.91,65276741.0,222.8124,859117,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,0.0,0.04865704121178038,0.0,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,39.80535714285715,53.465251544042694,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.49673461914062,0.007514306326360076,0.5763850219895618,0.6057670350450063,5728.7998046875,0.004092509543626166,21.8799991607666,-0.055267732948130144,1,4.361000061035156,0.01797388949198475,104.27999877929688,0.0028851261076947576,4,1,44,11,4,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,1,0,0,0,31,0
2024-11-04 05:00:00,220.99,222.79,219.71,222.01,44944468.0,221.7645,647168,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,0.0,0.04865704121178038,0.0,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,39.644642857142856,53.24938538106374,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.32781982421875,-0.0007591787592344801,0.5780602738394991,0.6082451795010754,5712.68994140625,-0.002812083478299976,21.979999542236328,0.004570401522182799,1,4.309000015258789,-0.011923881001740688,103.88999938964844,-0.0037399251458934968,0,4,45,11,4,0.0,1.0,-0.5000000000000004,0.8660254037844384,1,0,0,0,34,0
2024-11-05 05:00:00,221.795,223.95,221.14,223.45,28111338.0,223.1048,502059,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,0.0,0.04865704121178038,0.0,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,39.901785714285715,53.59477124183007,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.4579315185547,0.014078812524724649,0.5312945589357709,0.6089524790239859,5782.759765625,0.012265644545291332,20.489999771118164,-0.06778888999770039,1,4.289000034332275,-0.004641443688951252,103.41999816894531,-0.004524027562463839,1,5,45,11,4,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,1,0,0,0,35,0
2024-11-06 05:00:00,222.61,226.065,221.19,222.72,54561121.0,223.8013,796635,85777000000.0,21448000000.0,39678000000.0,25352000000.0,331612000000.0,264904000000.0,66708000000.0,125435000000.0,131624000000.0,28858000000.0,-7286000000.0,1.4,1.4,0.0,0.04865704121178038,0.0,0.07881897288868767,25.004371801298714,46.2571551814589,0.9529796997508053,3.97109791929004,0.7988371952764074,32.15206571925406,6.467799717742421,1.3454867586721373,39.77142857142857,53.41967979852492,5.3610625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.8771514892578,0.028471919029270598,0.4144960954806874,0.5669509717931064,5929.0400390625,0.025295927786425976,16.270000457763672,-0.20595409275225196,0,4.426000118255615,0.03194219697521361,105.08999633789062,0.016147729631722063,2,6,45,11,4,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0,0,0,0,36,0
